pes_calls,iter_steps,tot_time,saddle_energy,saddle_fmax,success,method,dimer_rot,dimer_trans,init_energy,barrier,mol_id,spin,termination_status,rmsd_init_saddle
119,54,581.381,-5262.148063,0.00930966,true,Dimer,cg,lbfgs,-5261.503255856968,-0.6448071430313576,048,doublets,GOOD,0.1879628281884396
157,72,694.909,-6263.23496,0.0062229,true,Dimer,cg,lbfgs,-6262.449815106627,-0.7851448933724896,049,doublets,GOOD,0.20519273150782974
897,408,5032.553,-9314.624974,0.00871673,true,Dimer,cg,lbfgs,-9308.79152733285,-5.833446667149474,050,doublets,GOOD,36.59790581870785
205,74,924.25,-4204.78114,0.00715182,true,Dimer,cg,lbfgs,-4199.989427166905,-4.791712833094607,051,doublets,GOOD,0.4816901731881095
346,162,2065.584,-10398.228738,0.00998444,true,Dimer,cg,lbfgs,-10398.330766560422,0.10202856042269559,052,doublets,GOOD,0.3611118273168187
335,146,1690.921,-7407.148556,0.00879917,true,Dimer,cg,lbfgs,-7406.031422318736,-1.117133681264022,053,doublets,GOOD,0.3812296745062894
133,58,761.489,-10371.048953,0.00972223,true,Dimer,cg,lbfgs,-10370.685073643706,-0.36387935629318235,054,doublets,GOOD,0.1152460394746515
645,312,2928.196,-7317.766344,0.00978381,true,Dimer,cg,lbfgs,-7317.208626826673,-0.5577171733266368,055,doublets,GOOD,1.1693818690333706
337,160,2022.419,-8430.172332,0.0097204,true,Dimer,cg,lbfgs,-8429.58439710398,-0.5879348960206698,056,doublets,GOOD,0.5621285910714413
1259,400,8396.449,-10370.445027,0.00355919,true,Dimer,cg,lbfgs,-10367.796715314835,-2.6483116851650266,057,doublets,GOOD,0.9200911365333806
197,82,1046.398,-4201.911531,0.00953311,true,Dimer,cg,lbfgs,-4201.444779736668,-0.46675126333138905,058,doublets,GOOD,0.3743587764795179
141,64,760.858,-8258.172191,0.00461042,true,Dimer,cg,lbfgs,-8257.065982577822,-1.1062084221775876,059,doublets,GOOD,0.23090936077470314
117,50,689.862,-8254.10486,0.00484431,true,Dimer,cg,lbfgs,-8253.4865733909,-0.6182866091003234,060,doublets,GOOD,0.1756118416210144
470,194,2398.703,-8376.303252,0.00825654,true,Dimer,cg,lbfgs,-8374.404429436821,-1.898822563178328,061,doublets,GOOD,0.5190444659511337
263,125,1263.194,-7407.058216,0.00912094,true,Dimer,cg,lbfgs,-7405.008600142882,-2.0496158571186243,062,doublets,GOOD,0.3711973341960648
313,107,1707.295,-7288.705697,0.00891768,true,Dimer,cg,lbfgs,-7287.209080453613,-1.4966165463874859,063,doublets,GOOD,0.47885823952391104
273,94,1400.756,-6232.333194,0.00744015,true,Dimer,cg,lbfgs,-6230.734031892113,-1.5991621078865137,064,doublets,GOOD,0.47666242299413064
444,215,2147.449,-6348.492594,0.00948392,true,Dimer,cg,lbfgs,-6347.021014122553,-1.4715798774468567,065,doublets,GOOD,0.5603899970948027
480,231,2466.176,-7287.369801,0.00750196,true,Dimer,cg,lbfgs,-7283.736204511015,-3.6335964889849492,066,doublets,GOOD,1.2496895174082145
552,269,3127.342,-7373.020406,0.00955755,true,Dimer,cg,lbfgs,-7371.457358647199,-1.5630473528008224,067,doublets,GOOD,1.0324222656691497
497,241,2830.09,-10398.087263,0.00819978,true,Dimer,cg,lbfgs,-10396.688558593893,-1.3987044061068445,068,doublets,GOOD,1.1776379359805447
281,134,1610.755,-10399.682452,0.00632954,true,Dimer,cg,lbfgs,-10399.380720545107,-0.30173145489243325,069,doublets,GOOD,0.3203724363685906
98,43,592.782,-9311.838443,0.00862139,true,Dimer,cg,lbfgs,-9311.415871670484,-0.4225713295163587,070,doublets,GOOD,0.2006105000838601
1867,578,10640.841,-7288.705676,0.00964063,true,Dimer,cg,lbfgs,-7287.178127984032,-1.5275480159680228,071,doublets,GOOD,14.84407483753663
128,60,774.062,-7286.334391,0.00953708,true,Dimer,cg,lbfgs,-7285.354171979137,-0.9802190208629327,072,doublets,GOOD,0.15206422945807568
124,57,711.972,-7286.509815,0.00969452,true,Dimer,cg,lbfgs,-7285.527325177304,-0.9824898226961523,073,doublets,GOOD,0.219172452323905
242,85,1272.389,-9314.430241,0.00929814,true,Dimer,cg,lbfgs,-9312.490553183752,-1.939687816247897,074,doublets,GOOD,20.367924791713033
279,103,1311.099,-7319.669072,0.00840508,true,Dimer,cg,lbfgs,-7317.8503447289295,-1.8187272710702018,075,doublets,GOOD,0.7401972416790775
160,73,715.25,-6318.159125,0.00833286,true,Dimer,cg,lbfgs,-6316.89214378078,-1.266981219219815,076,doublets,GOOD,0.33938166794670477
409,199,2437.858,-9399.990531,0.0091208,true,Dimer,cg,lbfgs,-9399.770169691124,-0.22036130887499894,077,doublets,GOOD,0.40784789588592574
200,79,1003.867,-7230.189967,0.00916423,true,Dimer,cg,lbfgs,-7226.756185515156,-3.4337814848440757,078,doublets,GOOD,0.2093082564412484
153,70,759.401,-8258.034661,0.00949554,true,Dimer,cg,lbfgs,-8256.07734728383,-1.957313716169665,079,doublets,GOOD,0.2681350969746688
186,89,907.421,-7405.810881,0.00814801,true,Dimer,cg,lbfgs,-7404.730893773658,-1.0799872263423822,080,doublets,GOOD,0.2622671151765012
65,29,270.09,-4236.075578,0.00472016,true,Dimer,cg,lbfgs,-4235.287391162976,-0.7881868370241136,081,doublets,GOOD,0.20759854192982877
205,90,1205.354,-8343.628106,0.00942229,true,Dimer,cg,lbfgs,-8341.494698652774,-2.133407347226239,082,doublets,GOOD,0.1506658875364106
464,203,1980.674,-4238.307234,0.0071319,true,Dimer,cg,lbfgs,-4237.2148149307,-1.092419069299467,083,doublets,GOOD,6.839025161387475
2666,887,15321.12,-8376.440236,0.00901934,true,Dimer,cg,lbfgs,-8371.188082226543,-5.252153773457394,084,doublets,GOOD,8.348701498466573
241,101,1573.952,-9312.425127,0.00763819,true,Dimer,cg,lbfgs,-9311.068372683103,-1.3567543168974225,085,doublets,GOOD,0.5874596962404146
0,0,0.0,NaN,NaN,false,Dimer,cg,lbfgs,NaN,NaN,086,doublets,BAD_MAX_ITERATIONS,
,,,,,false,Dimer,,,,,087,doublets,Error,
301,144,1751.4,-8429.954138,0.00743467,true,Dimer,cg,lbfgs,-8429.438538122777,-0.5155998772224848,088,doublets,GOOD,1.0281448657256929
619,301,3071.312,-9432.367014,0.00871493,true,Dimer,cg,lbfgs,-9430.31750370731,-2.049510292688865,089,doublets,GOOD,22.896854130303282
149,70,651.858,-5206.924665,0.0087322,true,Dimer,cg,lbfgs,-5204.907386123687,-2.0172788763129574,090,doublets,GOOD,0.2937355226939227
268,128,1357.024,-9432.532644,0.00961358,true,Dimer,cg,lbfgs,-9431.000141581766,-1.5325024182347988,091,doublets,GOOD,0.33331049648999633
332,157,1469.095,-7318.628935,0.00959871,true,Dimer,cg,lbfgs,-7316.9986710399435,-1.6302639600562543,092,doublets,GOOD,0.5951559125011112
140,60,737.153,-6230.578019,0.00647915,true,Dimer,cg,lbfgs,-6230.52324430379,-0.05477469620927877,093,doublets,GOOD,0.17319657719819273
305,146,1434.322,-8375.906393,0.00976571,true,Dimer,cg,lbfgs,-8374.491563972055,-1.4148290279445064,094,doublets,GOOD,0.33838478395151306
394,177,1995.94,-8374.027918,0.00841027,true,Dimer,cg,lbfgs,-8368.292184074637,-5.735733925363093,095,doublets,GOOD,0.5142040913067717
104,46,570.608,-8374.986653,0.00670768,true,Dimer,cg,lbfgs,-8374.22020393088,-0.7664490691204264,096,doublets,GOOD,0.15897568233842366
270,129,1339.261,-8373.883698,0.0089672,true,Dimer,cg,lbfgs,-8373.48211437795,-0.4015836220496567,097,doublets,GOOD,0.5173197062550682
170,80,794.215,-7320.508014,0.00730187,true,Dimer,cg,lbfgs,-7318.105726509761,-2.4022874902393596,098,doublets,GOOD,0.3144049406556131
270,126,1546.472,-8342.898221,0.00927995,true,Dimer,cg,lbfgs,-8342.000792896788,-0.8974281032114959,099,doublets,GOOD,0.3479003472823002
214,84,1459.128,-10371.084365,0.00611466,true,Dimer,cg,lbfgs,-10365.132614526588,-5.951750473412176,100,doublets,GOOD,0.24555052199199306
153,67,983.593,-8344.147351,0.00990988,true,Dimer,cg,lbfgs,-8343.567016129291,-0.5803348707086116,101,doublets,GOOD,0.21275697489404052
2945,950,16132.502,-8374.703934,0.00909326,true,Dimer,cg,lbfgs,-8372.999546064424,-1.7043879355751415,102,doublets,GOOD,3.225817853400039
202,95,1053.719,-8461.554232,0.00953972,true,Dimer,cg,lbfgs,-8460.387725517405,-1.1665064825956506,103,doublets,GOOD,0.14916094693549992
0,0,0.0,NaN,NaN,false,Dimer,cg,lbfgs,NaN,NaN,104,doublets,BAD_MAX_ITERATIONS,
537,244,3060.923,-7285.973629,0.00562511,true,Dimer,cg,lbfgs,-7283.411169131217,-2.562459868782753,105,doublets,GOOD,0.7818166104686036
127,59,676.471,-7318.348599,0.00794261,true,Dimer,cg,lbfgs,-7317.629813765657,-0.7187852343431587,106,doublets,GOOD,0.17696237875221327
448,219,2077.303,-6349.016807,0.00786298,true,Dimer,cg,lbfgs,-6347.944958674188,-1.0718483258124252,107,doublets,GOOD,8.922279181984477
206,84,921.455,-6263.027759,0.00970431,true,Dimer,cg,lbfgs,-6260.86767042212,-2.160088577879833,108,doublets,GOOD,0.33541392715621143
348,168,1949.729,-10369.622609,0.0092486,true,Dimer,cg,lbfgs,-10367.84187259522,-1.7807364047803276,109,doublets,GOOD,0.7354823811751028
104,46,508.199,-6317.344334,0.00719025,true,Dimer,cg,lbfgs,-6317.295075405276,-0.04925859472405136,110,doublets,GOOD,0.18511607866361016
385,132,2357.769,-9344.124716,0.00851088,true,Dimer,cg,lbfgs,-9341.726019213722,-2.3986967862783786,111,doublets,GOOD,0.9628497060602825
182,83,1024.123,-10371.589988,0.00585418,true,Dimer,cg,lbfgs,-10371.226860178373,-0.3631278216271312,112,doublets,GOOD,0.21184815789403036
447,209,2616.282,-9400.129678,0.00946246,true,Dimer,cg,lbfgs,-9397.321455838119,-2.8082221618806216,113,doublets,GOOD,0.5598257159690825
675,326,3496.444,-8374.595941,0.00869197,true,Dimer,cg,lbfgs,-8373.78378683952,-0.8121541604796221,114,doublets,GOOD,1.4553980692506963
209,99,1323.141,-9398.801144,0.00827622,true,Dimer,cg,lbfgs,-9397.98615278304,-0.8149912169592426,115,doublets,GOOD,0.21971702284456715
397,191,1762.878,-7318.839029,0.00939082,true,Dimer,cg,lbfgs,-7316.68481789343,-2.1542111065700738,116,doublets,GOOD,0.8076709738104215
133,54,596.099,-4205.656571,0.00814496,true,Dimer,cg,lbfgs,-4202.772100228911,-2.884470771089582,117,doublets,GOOD,0.27230733866801354
926,410,6167.672,-9432.426641,0.00930055,true,Dimer,cg,lbfgs,-9430.329843831521,-2.096797168478588,118,doublets,GOOD,2.0046715194233315
125,40,681.394,-7288.705811,0.00832906,true,Dimer,cg,lbfgs,-7288.362612869996,-0.34319813000365684,119,doublets,GOOD,0.4792253176784989
264,118,1314.695,-7405.24652,0.00761827,true,Dimer,cg,lbfgs,-7400.071878030342,-5.174641969657387,120,doublets,GOOD,0.4238281749019748
146,68,857.243,-7288.305466,0.00874159,true,Dimer,cg,lbfgs,-7287.798860309031,-0.5066056909690815,121,doublets,GOOD,0.10601631811785946
203,80,903.069,-5262.791073,0.00714521,true,Dimer,cg,lbfgs,-5261.2589070265885,-1.532165973411793,122,doublets,GOOD,0.35040981802572313
643,283,3237.364,-8376.360749,0.00918078,true,Dimer,cg,lbfgs,-8374.523409697887,-1.8373393021120137,123,doublets,GOOD,0.575661872989976
568,272,2392.661,-6262.185708,0.00778053,true,Dimer,cg,lbfgs,-6260.564971713141,-1.620736286859028,124,doublets,GOOD,4.203528417892003
390,156,2111.03,-9432.344222,0.00981567,true,Dimer,cg,lbfgs,-9430.475890966802,-1.8683310331980465,125,doublets,GOOD,0.9111360548132617
427,195,2348.977,-7287.548472,0.0060571,true,Dimer,cg,lbfgs,-7284.624579131316,-2.923892868684561,126,doublets,GOOD,12.479943189775865
241,111,975.372,-5205.728329,0.00938516,true,Dimer,cg,lbfgs,-5203.668577555284,-2.0597514447154026,127,doublets,GOOD,0.6320731818577962
140,53,893.212,-10368.577167,0.00867097,true,Dimer,cg,lbfgs,-10368.121886648703,-0.45528035129609634,128,doublets,GOOD,0.11071480900240215
234,89,1010.483,-4238.268256,0.00348645,true,Dimer,cg,lbfgs,-4236.484536634106,-1.7837193658942851,129,doublets,GOOD,0.3878624133801441
105,47,649.886,-8255.330847,0.00964152,true,Dimer,cg,lbfgs,-8254.740187278432,-0.5906597215671354,130,doublets,GOOD,0.17033333726632838
234,108,934.301,-4237.973177,0.00790226,true,Dimer,cg,lbfgs,-4235.594867576798,-2.378309423202154,131,doublets,GOOD,0.7079747817786926
222,104,1134.497,-8373.90704,0.00913084,true,Dimer,cg,lbfgs,-8373.604262750428,-0.3027772495715908,132,doublets,GOOD,0.30574309313395065
128,57,683.404,-9314.829479,0.0089928,true,Dimer,cg,lbfgs,-9314.290433432649,-0.5390455673514225,133,doublets,GOOD,0.16546210528118924
169,68,816.349,-3176.784229,0.00961586,true,Dimer,cg,lbfgs,-3176.3349320031166,-0.44929699688327673,134,doublets,GOOD,0.6207276573033326
381,157,2022.084,-8463.440157,0.00804813,true,Dimer,cg,lbfgs,-8461.748019033892,-1.6921379661089304,135,doublets,GOOD,0.5416632043367702
235,113,1232.923,-9431.136073,0.00928108,true,Dimer,cg,lbfgs,-9430.109725093562,-1.026347906437877,136,doublets,GOOD,0.3062477929665286
0,0,0.0,NaN,NaN,false,Dimer,cg,lbfgs,NaN,NaN,137,doublets,BAD_MAX_ITERATIONS,
169,78,835.79,-9432.599849,0.00870989,true,Dimer,cg,lbfgs,-9430.63724279812,-1.9626062018796802,138,doublets,GOOD,0.24989092151217712
117,52,462.605,-3180.667542,0.00624049,true,Dimer,cg,lbfgs,-3179.140822766335,-1.5267192336650623,139,doublets,GOOD,0.36592559126826846
272,132,1359.197,-9432.260585,0.00811979,true,Dimer,cg,lbfgs,-9430.607045418868,-1.6535395811315539,140,doublets,GOOD,0.19853571706120587
241,86,1096.088,-5294.652651,0.00967801,true,Dimer,cg,lbfgs,-5292.907705578143,-1.7449454218576648,141,doublets,GOOD,0.8124306682888603
131,59,605.471,-5260.245952,0.00626399,true,Dimer,cg,lbfgs,-5256.808673112659,-3.437278887341563,142,doublets,GOOD,0.4795257155237307
214,102,1126.388,-9430.509216,0.00906791,true,Dimer,cg,lbfgs,-9429.588062215938,-0.9211537840619712,143,doublets,GOOD,0.3708914454784627
723,351,3694.434,-8463.275458,0.00757441,true,Dimer,cg,lbfgs,-8461.013222045065,-2.262235954935022,144,doublets,GOOD,13.22540315580385
285,133,1612.129,-10368.353796,0.00989507,true,Dimer,cg,lbfgs,-10366.379616951986,-1.9741790480129566,145,doublets,GOOD,0.4916898817277367
140,59,592.925,-4206.423145,0.0084131,true,Dimer,cg,lbfgs,-4204.272175603432,-2.1509693965681436,146,doublets,GOOD,0.38807099342174334
457,214,2796.734,-9399.125273,0.00954109,true,Dimer,cg,lbfgs,-9395.051403666632,-4.073869333367838,147,doublets,GOOD,0.7826958697181835
598,225,3436.748,-8342.296045,0.00725173,true,Dimer,cg,lbfgs,-8340.251005761642,-2.045039238357276,148,doublets,GOOD,0.6252842524003328
2999,960,19188.134,-10367.496937,0.00944834,true,Dimer,cg,lbfgs,-10363.168369275967,-4.328567724032837,149,doublets,GOOD,1.5647995377526016
305,147,1742.33,-10398.702875,0.00633014,true,Dimer,cg,lbfgs,-10397.61465519448,-1.0882198055205663,150,doublets,GOOD,0.48626940025331106
344,167,1634.066,-7320.50805,0.00894683,true,Dimer,cg,lbfgs,-7318.911716955059,-1.5963330449412751,151,doublets,GOOD,0.5372335277266357
357,140,1868.097,-7407.188104,0.00570133,true,Dimer,cg,lbfgs,-7405.508918826949,-1.6791851730504277,152,doublets,GOOD,2.4048707667244664
143,59,949.506,-6230.240676,0.00928261,true,Dimer,cg,lbfgs,-6226.27143639657,-3.969239603430651,153,doublets,GOOD,0.36877878726451047
547,267,2827.683,-8376.8272,0.00871658,true,Dimer,cg,lbfgs,-8374.549672326555,-2.277527673444638,154,doublets,GOOD,1.478870762835775
288,136,1264.565,-7319.732224,0.00727299,true,Dimer,cg,lbfgs,-7318.132390811904,-1.5998331880964543,155,doublets,GOOD,0.46442340321607356
287,126,1313.433,-7319.98136,0.00948701,true,Dimer,cg,lbfgs,-7319.378710276166,-0.6026497238335651,156,doublets,GOOD,0.3076460598855666
628,305,3257.553,-7404.854006,0.00707962,true,Dimer,cg,lbfgs,-7403.511639163222,-1.3423668367777282,157,doublets,GOOD,0.7006492570941742
353,170,1579.841,-6264.108248,0.00820932,true,Dimer,cg,lbfgs,-6262.37391818453,-1.7343298154692093,158,doublets,GOOD,0.5026666756505744
255,123,1376.833,-8462.061823,0.00648709,true,Dimer,cg,lbfgs,-8460.914880160575,-1.1469428394248098,159,doublets,GOOD,0.3657684749675227
376,180,2209.438,-9313.071098,0.0087847,true,Dimer,cg,lbfgs,-9312.113569004045,-0.9575289959557267,160,doublets,GOOD,0.43065594019195713
517,216,3339.468,-8375.945447,0.00941919,true,Dimer,cg,lbfgs,-8374.164260794258,-1.781186205742415,161,doublets,GOOD,25.407739392083247
1383,624,7247.13,-9432.668015,0.0086725,true,Dimer,cg,lbfgs,-9430.565867943556,-2.1021470564428455,162,doublets,GOOD,9.33967001853452
339,116,1757.382,-6232.319491,0.00863827,true,Dimer,cg,lbfgs,-6229.499846745573,-2.8196442544267484,163,doublets,GOOD,0.5485635463599864
508,245,3237.651,-9432.333198,0.00644377,true,Dimer,cg,lbfgs,-9430.61680199036,-1.716396009640448,164,doublets,GOOD,0.9683713447422493
154,71,913.196,-9309.414297,0.00896114,true,Dimer,cg,lbfgs,-9308.234235524627,-1.1800614753719856,165,doublets,GOOD,0.23301685903746405
456,220,2284.702,-9431.98933,0.00805384,true,Dimer,cg,lbfgs,-9430.496898939631,-1.4924310603691993,166,doublets,GOOD,15.202557364817746
73,32,417.975,-6230.08142,0.00922593,true,Dimer,cg,lbfgs,-6229.149078748345,-0.9323412516550889,167,doublets,GOOD,0.15564863085859346
377,172,1666.418,-8255.749638,0.00649743,true,Dimer,cg,lbfgs,-8256.03546593739,0.28582793739042245,168,doublets,GOOD,0.5733216814773743
979,478,4727.488,-7405.858696,0.0094492,true,Dimer,cg,lbfgs,-7404.437546534553,-1.4211494654473427,169,doublets,GOOD,11.244877233083491
539,234,3270.541,-8429.167976,0.00933445,true,Dimer,cg,lbfgs,-8427.029945512822,-2.1380304871781846,170,doublets,GOOD,3.3379226920712366
42,16,194.389,-4205.46182,0.00756113,true,Dimer,cg,lbfgs,-4205.298984418551,-0.16283558144914423,171,doublets,GOOD,0.062348872917161645
1266,408,6529.62,-5207.861708,0.00960971,true,Dimer,cg,lbfgs,-5203.7768295570095,-4.084878442990885,172,doublets,GOOD,26.309755028097644
205,70,974.116,-6319.450305,0.00948563,true,Dimer,cg,lbfgs,-6317.826036690816,-1.6242683091841172,173,doublets,GOOD,0.32884436127135686
102,46,409.196,-4204.144195,0.00228404,true,Dimer,cg,lbfgs,-4202.4417263395335,-1.7024686604663657,174,doublets,GOOD,0.25416756449965905
326,137,1887.655,-8345.012068,0.00864435,true,Dimer,cg,lbfgs,-8344.721914931137,-0.29015306886321923,175,doublets,GOOD,0.5033496153155257
187,85,996.325,-7286.607754,0.00851199,true,Dimer,cg,lbfgs,-7285.718161408278,-0.889592591721339,176,doublets,GOOD,0.3539706054585238
0,0,0.0,NaN,NaN,false,Dimer,cg,lbfgs,NaN,NaN,177,doublets,BAD_MAX_ITERATIONS,
237,113,1127.93,-7407.214311,0.0069632,true,Dimer,cg,lbfgs,-7404.8415168830425,-2.372794116957266,178,doublets,GOOD,0.33941864673999267
205,94,1011.549,-8254.920574,0.00851944,true,Dimer,cg,lbfgs,-8253.354482485867,-1.566091514132495,179,doublets,GOOD,0.35680385472056697
128,56,681.092,-9315.100116,0.00551499,true,Dimer,cg,lbfgs,-9314.616076635353,-0.4840393646463781,180,doublets,GOOD,0.18923058812304427
1867,614,9803.168,-5263.337502,0.00982281,true,Dimer,cg,lbfgs,-5261.467717166783,-1.8697848332176363,181,doublets,GOOD,31.199741619692205
182,86,894.327,-8374.171086,0.00914025,true,Dimer,cg,lbfgs,-8373.374101239348,-0.7969847606527765,182,doublets,GOOD,0.2161471478416992
287,137,1399.085,-5261.86175,0.00964036,true,Dimer,cg,lbfgs,-5261.251710837756,-0.6100391622439929,183,doublets,GOOD,0.7817422371712327
509,248,2443.64,-7407.362212,0.00760802,true,Dimer,cg,lbfgs,-7405.064305351146,-2.297906648854223,184,doublets,GOOD,2.414595692062189
289,137,1611.96,-8461.181255,0.00900545,true,Dimer,cg,lbfgs,-8460.953525070992,-0.22772992900718236,185,doublets,GOOD,0.32948513899853227
326,155,1393.696,-5292.945379,0.00890502,true,Dimer,cg,lbfgs,-5290.926518934454,-2.0188600655455957,186,doublets,GOOD,17.139245683269323
66,26,300.957,-6144.011866,0.00869487,true,Dimer,cg,lbfgs,-6141.728428319584,-2.2834376804157728,187,doublets,GOOD,0.20274001738696917
311,131,1436.791,-7319.999124,0.00974403,true,Dimer,cg,lbfgs,-7312.578943098327,-7.42018090167312,188,doublets,GOOD,0.6714039502204746
685,326,4190.654,-9429.922306,0.00853385,true,Dimer,cg,lbfgs,-9426.372572633634,-3.5497333663661266,189,doublets,GOOD,8.670539840604357
369,175,1652.139,-6349.649406,0.0099493,true,Dimer,cg,lbfgs,-6348.193353162773,-1.4560528372276167,190,doublets,GOOD,0.4692203566423179
135,61,554.937,-5261.797848,0.00734158,true,Dimer,cg,lbfgs,-5260.055635374244,-1.7422126257561104,191,doublets,GOOD,0.3107107803191019
88,39,371.627,-5261.558997,0.00682942,true,Dimer,cg,lbfgs,-5253.753379341556,-7.805617658444135,192,doublets,GOOD,0.23084202851490312
179,83,878.461,-7405.122734,0.00874142,true,Dimer,cg,lbfgs,-7404.065881112522,-1.056852887477362,193,doublets,GOOD,0.3962420721641529
331,160,1691.571,-8376.819247,0.00949652,true,Dimer,cg,lbfgs,-8374.85579725802,-1.9634497419792751,194,doublets,GOOD,0.43483472864242834
479,233,2364.966,-7405.92757,0.00707998,true,Dimer,cg,lbfgs,-7403.978136493878,-1.9494335061217498,195,doublets,GOOD,1.6968378280798453
240,113,1113.851,-7317.570685,0.00878817,true,Dimer,cg,lbfgs,-7317.171062777405,-0.3996222225950987,196,doublets,GOOD,0.44039938568954484
314,149,1821.567,-9431.769147,0.00794947,true,Dimer,cg,lbfgs,-9430.517852750507,-1.2512942494940944,197,doublets,GOOD,0.4314408376999325
70,31,339.809,-5174.705214,0.00946318,true,Dimer,cg,lbfgs,-5174.5903051253845,-0.11490887461513921,198,doublets,GOOD,0.16069978843006053
309,138,1732.711,-8461.181258,0.00937843,true,Dimer,cg,lbfgs,-8456.038514214259,-5.142743785741914,199,doublets,GOOD,0.46505579225560456
559,236,3028.847,-9432.651129,0.00905275,true,Dimer,cg,lbfgs,-9430.812470612847,-1.8386583871524635,200,doublets,GOOD,1.5345415290945636
0,0,0.0,NaN,NaN,false,Dimer,cg,lbfgs,NaN,NaN,201,doublets,BAD_MAX_ITERATIONS,
206,96,1202.493,-9430.826939,0.00884561,true,Dimer,cg,lbfgs,-9428.901032615402,-1.9259063845984201,202,doublets,GOOD,0.2736644876874335
240,115,1236.117,-9312.815695,0.00896761,true,Dimer,cg,lbfgs,-9311.420790384183,-1.3949046158159035,203,doublets,GOOD,0.4006526468384691
693,306,3659.734,-9432.557838,0.00842377,true,Dimer,cg,lbfgs,-9430.491593652841,-2.066244347159227,204,doublets,GOOD,13.903611057651224
1048,473,5642.695,-9432.665038,0.00953341,true,Dimer,cg,lbfgs,-9430.79883418471,-1.8662038152888272,205,doublets,GOOD,13.76536928262105
703,293,3550.523,-8376.303284,0.00860098,true,Dimer,cg,lbfgs,-8374.297606907952,-2.0056770920473355,206,doublets,GOOD,1.5612011310973697
265,117,1246.734,-5206.162215,0.0068961,true,Dimer,cg,lbfgs,-5198.934661956117,-7.2275530438828355,207,doublets,GOOD,8.300642873721632
0,0,0.0,NaN,NaN,false,Dimer,cg,lbfgs,NaN,NaN,208,doublets,BAD_MAX_ITERATIONS,
349,165,1773.728,-8463.192546,0.00800875,true,Dimer,cg,lbfgs,-8460.992937589957,-2.199608410042856,209,doublets,GOOD,0.33155783535040373
409,199,2352.57,-8375.383675,0.00771021,true,Dimer,cg,lbfgs,-8374.217819819905,-1.1658551800937857,210,doublets,GOOD,0.9332514329368917
200,91,1119.38,-10367.787163,0.0092203,true,Dimer,cg,lbfgs,-10365.067042983967,-2.7201200160343433,211,doublets,GOOD,0.34595035782233324
116,51,593.444,-8258.588293,0.00947949,true,Dimer,cg,lbfgs,-8257.934171733383,-0.654121266617949,212,doublets,GOOD,0.17700466824428562
96,32,512.003,-6145.082549,0.00568481,true,Dimer,cg,lbfgs,-6143.5256418658755,-1.5569071341242307,213,doublets,GOOD,0.42980338338240726
3249,875,22238.136,-6261.771656,0.00975311,true,Dimer,cg,lbfgs,-6256.460288043209,-5.311367956790491,214,doublets,GOOD,1.5291976966427525
1030,502,4969.2,-8374.154688,0.00974425,true,Dimer,cg,lbfgs,-8373.610856658253,-0.5438313417471363,215,doublets,GOOD,1.5163848514111848
368,152,1790.035,-5259.189842,0.00650562,true,Dimer,cg,lbfgs,-5257.705156832854,-1.4846851671454715,216,doublets,GOOD,0.6911116991012164
275,119,1246.486,-7319.668985,0.00790943,true,Dimer,cg,lbfgs,-7318.69272325844,-0.976261741559938,217,doublets,GOOD,0.27618058436591675
217,104,1290.066,-9401.024063,0.0079775,true,Dimer,cg,lbfgs,-9400.616497854895,-0.4075651451057638,218,doublets,GOOD,0.21320273017516173
224,105,1275.401,-8461.343366,0.0098884,true,Dimer,cg,lbfgs,-8461.169779746964,-0.173586253034955,219,doublets,GOOD,0.2573425443903504
42,16,178.134,-4150.524181,0.00877532,true,Dimer,cg,lbfgs,-4149.664282499808,-0.8598985001917754,220,doublets,GOOD,0.1486979164120449
235,103,1175.42,-6348.963438,0.00948607,true,Dimer,cg,lbfgs,-6348.0642395938285,-0.8991984061713083,221,doublets,GOOD,0.46376757774811256
201,94,1051.517,-9343.707318,0.0079338,true,Dimer,cg,lbfgs,-9342.01554274617,-1.691775253830201,222,doublets,GOOD,0.15025538987947165
216,77,1036.171,-6350.949968,0.00950582,true,Dimer,cg,lbfgs,-6349.220362760997,-1.7296052390029217,223,doublets,GOOD,1.1798274662433688
195,92,957.797,-6348.788624,0.00627258,true,Dimer,cg,lbfgs,-6348.622685894928,-0.16593810507220041,224,doublets,GOOD,0.2344482777518813
319,155,1753.203,-8461.28827,0.00973285,true,Dimer,cg,lbfgs,-8460.453625271683,-0.8346447283165617,225,doublets,GOOD,0.47293166792227415
147,68,677.478,-5261.473562,0.00821591,true,Dimer,cg,lbfgs,-5260.781029704171,-0.692532295829551,226,doublets,GOOD,0.20919674613777214
332,142,1682.073,-8376.10234,0.00933629,true,Dimer,cg,lbfgs,-8368.761281785779,-7.3410582142205385,227,doublets,GOOD,33.878264821696455
402,195,1805.338,-6349.768083,0.00618516,true,Dimer,cg,lbfgs,-6346.455165237579,-3.3129177624205113,228,doublets,GOOD,8.303526627426592
315,149,1742.669,-9312.369394,0.00799393,true,Dimer,cg,lbfgs,-9312.207344372675,-0.16204962732444983,229,doublets,GOOD,0.49086076324662037
365,167,2404.748,-9309.59439,0.00940911,true,Dimer,cg,lbfgs,-9307.535244262584,-2.059145737415747,230,doublets,GOOD,0.6876599160807803
