pes_calls,iter_steps,tot_time,saddle_energy,saddle_fmax,success,method,dimer_rot,dimer_trans,init_energy,barrier,mol_id,spin,termination_status,rmsd_init_saddle
23,13,194.933,-7269.697192,0.00195811,true,OTGP,lbfgs,lbfgs,-7268.897877168985,-0.7993148310142715,159,singlets,GOOD,0.19689105974246413
48,38,1801.539,-11350.556368,0.00403841,true,OTGP,lbfgs,lbfgs,-11350.19888849299,-0.3574795070089749,160,singlets,GOOD,7.357951909890217
30,21,552.049,-9328.575947,0.00144719,true,OTGP,lbfgs,lbfgs,-9327.202604859705,-1.3733421402939712,161,singlets,GOOD,0.2916990987047934
20,12,64.568,-4187.319129,0.00296051,true,OTGP,lbfgs,lbfgs,-4186.549965670803,-0.7691633291969993,162,singlets,GOOD,0.23683209875705674
26,17,313.006,-6300.50761,0.00277607,true,OTGP,lbfgs,lbfgs,-6294.335650362882,-6.171959637117652,163,singlets,GOOD,0.32119122096818403
38,31,941.186,-7333.171836,0.00262556,true,OTGP,lbfgs,lbfgs,-7332.152429439267,-1.0194065607338416,164,singlets,GOOD,11.721150690643714
,,,,,false,OTGP,,,,,165,singlets,Timeout,
32,22,740.763,-7333.479984,0.00321436,true,OTGP,lbfgs,lbfgs,-7331.7811102051655,-1.6988737948340713,166,singlets,GOOD,19.591284520543663
30,20,1991.331,-9446.152096,0.0027623,true,OTGP,lbfgs,lbfgs,-9445.562727240276,-0.5893687597235839,167,singlets,GOOD,0.2831820087034096
23,15,141.833,-6246.025807,0.0016821,true,OTGP,lbfgs,lbfgs,-6245.4303986101895,-0.5954083898104727,168,singlets,GOOD,0.2164664454827865
,,,,,false,OTGP,,,,,169,singlets,Timeout,
34,25,1529.717,-8388.828884,0.0029296,true,OTGP,lbfgs,lbfgs,-8387.783506687476,-1.0453773125245789,170,singlets,GOOD,0.5345878014888065
33,24,1006.625,-7332.566824,0.00361979,true,OTGP,lbfgs,lbfgs,-7331.390317490094,-1.1765065099061758,171,singlets,GOOD,1.0116136932799964
34,24,391.569,-6245.05994,0.00204954,true,OTGP,lbfgs,lbfgs,-6244.778084357987,-0.2818556420133973,172,singlets,GOOD,0.89080364912974
44,35,4512.524,-9445.221986,0.00298557,true,OTGP,lbfgs,lbfgs,-9443.911010962946,-1.310975037054959,173,singlets,GOOD,4.8618057673031805
23,15,62.713,-8182.258028,0.00200206,true,OTGP,lbfgs,lbfgs,-8179.01440363831,-3.2436243616903084,174,singlets,GOOD,0.47045212445021
24,16,246.977,-6299.114114,0.0036138,true,OTGP,lbfgs,lbfgs,-6297.178506046127,-1.9356079538729318,175,singlets,GOOD,0.29586079353668815
23,14,133.357,-5244.692518,0.0021163,true,OTGP,lbfgs,lbfgs,-5241.437469752435,-3.2550482475644458,176,singlets,GOOD,0.2744065327579395
36,28,766.669,-6330.245867,0.00241643,true,OTGP,lbfgs,lbfgs,-6326.9160437018145,-3.329823298185147,177,singlets,GOOD,21.20007149710783
25,17,384.328,-6331.01244,0.00223689,true,OTGP,lbfgs,lbfgs,-6329.324492577817,-1.6879474221832425,178,singlets,GOOD,0.27978421767606965
33,23,118.173,-5189.4974,0.0019967,true,OTGP,lbfgs,lbfgs,-5186.08404849266,-3.4133515073399394,179,singlets,GOOD,1.5047114190890083
30,20,280.674,-6245.885582,0.00240376,true,OTGP,lbfgs,lbfgs,-6244.185945822965,-1.699636177035245,180,singlets,GOOD,0.6505835819188004
,,,,,false,OTGP,,,,,181,singlets,Timeout,
48,40,6655.772,-9446.544704,0.00347532,true,OTGP,lbfgs,lbfgs,-9445.260728805024,-1.2839751949759375,182,singlets,GOOD,14.841421765592678
58,49,3657.632,-10383.816097,0.0030208,true,OTGP,lbfgs,lbfgs,-10379.614658665689,-4.201438334312115,183,singlets,GOOD,1.1375477725626892
29,19,447.956,-7299.591334,0.00254624,true,OTGP,lbfgs,lbfgs,-7296.808157088047,-2.783176911952978,184,singlets,GOOD,0.429146254239646
27,17,279.173,-5276.792769,0.002105,true,OTGP,lbfgs,lbfgs,-5275.504637372144,-1.288131627855364,185,singlets,GOOD,0.2786992046763514
29,19,795.475,-7333.504615,0.00203038,true,OTGP,lbfgs,lbfgs,-7332.846380248179,-0.6582347518206006,186,singlets,GOOD,0.20078489760579388
26,18,590.256,-11352.836605,0.00242948,true,OTGP,lbfgs,lbfgs,-11351.657130150807,-1.1794748491938662,187,singlets,GOOD,0.20781707064053104
29,21,345.23,-10294.327633,0.00154003,true,OTGP,lbfgs,lbfgs,-10292.601269328718,-1.7263636712832522,188,singlets,GOOD,0.3526293547305408
28,20,95.662,-5188.519792,0.0021145,true,OTGP,lbfgs,lbfgs,-5187.560308260069,-0.9594837399308744,189,singlets,GOOD,1.515928452128005
27,19,226.372,-8273.101377,0.00155588,true,OTGP,lbfgs,lbfgs,-8271.960180588741,-1.1411964112594433,190,singlets,GOOD,1.3879858014652924
35,27,2352.684,-9443.741194,0.0028337,true,OTGP,lbfgs,lbfgs,-9441.211362996537,-2.529831003463187,191,singlets,GOOD,1.119876804105357
23,14,458.69,-6330.846502,0.0033318,true,OTGP,lbfgs,lbfgs,-6328.619477637185,-2.2270243628154276,192,singlets,GOOD,0.22465296826898584
32,22,2211.215,-9446.009763,0.00234068,true,OTGP,lbfgs,lbfgs,-9444.214729479098,-1.795033520902507,193,singlets,GOOD,1.0810881407991781
31,23,79.688,-5155.771409,0.00191871,true,OTGP,lbfgs,lbfgs,-5152.577826762061,-3.193582237939154,194,singlets,GOOD,1.2244409498156585
28,19,287.722,-5274.614926,0.00185213,true,OTGP,lbfgs,lbfgs,-5272.954753288583,-1.6601727114175446,195,singlets,GOOD,0.8695728630722815
49,39,1602.27,-9327.016238,0.00221401,true,OTGP,lbfgs,lbfgs,-9323.495788796194,-3.5204492038064927,196,singlets,GOOD,29.020755506735664
39,32,1000.44,-9328.743191,0.00236016,true,OTGP,lbfgs,lbfgs,-9326.163319458346,-2.5798715416531195,197,singlets,GOOD,23.505776683646378
32,24,1218.641,-8391.174938,0.0021719,true,OTGP,lbfgs,lbfgs,-8390.464812921817,-0.7101250781834096,198,singlets,GOOD,1.181712940706514
27,17,141.013,-7215.524509,0.00226281,true,OTGP,lbfgs,lbfgs,-7210.121379217031,-5.40312978296879,199,singlets,GOOD,1.6915545745147693
32,22,1348.816,-8387.467718,0.00272732,true,OTGP,lbfgs,lbfgs,-8385.277622579948,-2.1900954200518754,200,singlets,GOOD,2.6787151118030756
43,33,1394.916,-7333.80914,0.00191454,true,OTGP,lbfgs,lbfgs,-7332.0752915936555,-1.733848406344805,201,singlets,GOOD,1.031070846599919
33,26,402.989,-5275.793003,0.00180289,true,OTGP,lbfgs,lbfgs,-5271.636810118599,-4.156192881400784,202,singlets,GOOD,2.347809284810438
32,23,334.319,-8271.893566,0.00282656,true,OTGP,lbfgs,lbfgs,-8270.294166902479,-1.5993990975221095,203,singlets,GOOD,0.5193104485616254
28,20,665.232,-8357.862064,0.00263306,true,OTGP,lbfgs,lbfgs,-8356.05999753958,-1.8020664604209742,204,singlets,GOOD,0.4237420267872909
20,10,174.928,-7270.947778,0.00324763,true,OTGP,lbfgs,lbfgs,-7268.436925491662,-2.510852508337848,205,singlets,GOOD,0.22137157867165805
25,17,314.372,-6276.309038,0.00251572,true,OTGP,lbfgs,lbfgs,-6275.149143958643,-1.1598940413568926,206,singlets,GOOD,0.2741614751578248
41,31,1240.548,-7333.957948,0.00264525,true,OTGP,lbfgs,lbfgs,-7330.634091305103,-3.323856694897586,207,singlets,GOOD,40.607254514911965
28,20,288.912,-8273.379858,0.00258712,true,OTGP,lbfgs,lbfgs,-8272.234796545874,-1.1450614541263349,208,singlets,GOOD,2.973355516796328
34,26,551.592,-9327.26625,0.00196914,true,OTGP,lbfgs,lbfgs,-9326.177148774592,-1.08910122540874,209,singlets,GOOD,18.240379265911358
26,17,200.544,-9239.13736,0.00160906,true,OTGP,lbfgs,lbfgs,-9238.27719162706,-0.8601683729411889,210,singlets,GOOD,0.5137622114445144
38,29,3388.513,-9443.82906,0.00182655,true,OTGP,lbfgs,lbfgs,-9441.196950616766,-2.63210938323391,211,singlets,GOOD,1.5456409786713439
27,17,197.141,-6245.609018,0.00191433,true,OTGP,lbfgs,lbfgs,-6244.186064638579,-1.4229533614206957,212,singlets,GOOD,0.5071643352753589
32,25,934.667,-8358.176122,0.00168736,true,OTGP,lbfgs,lbfgs,-8355.830824513623,-2.3452974863776035,213,singlets,GOOD,0.28601388551501866
47,40,1570.623,-9327.613496,0.0027014,true,OTGP,lbfgs,lbfgs,-9325.411862448344,-2.201633551656414,214,singlets,GOOD,0.6802421850920014
24,16,410.256,-6331.012439,0.00235877,true,OTGP,lbfgs,lbfgs,-6329.2287431309915,-1.7836958690086249,215,singlets,GOOD,0.29564388036367123
23,15,154.934,-6246.025807,0.00204656,true,OTGP,lbfgs,lbfgs,-6245.386688116168,-0.6391188838315429,216,singlets,GOOD,0.23641741673692132
29,21,283.314,-5275.140307,0.00195192,true,OTGP,lbfgs,lbfgs,-5272.270498011215,-2.8698089887848255,217,singlets,GOOD,0.5117973086675673
24,17,541.593,-11351.641381,0.0015571,true,OTGP,lbfgs,lbfgs,-11349.702864259152,-1.9385167408472626,218,singlets,GOOD,0.26378031506823124
42,35,1236.063,-9328.159719,0.00265952,true,OTGP,lbfgs,lbfgs,-9324.93308390253,-3.226635097469625,219,singlets,GOOD,1.0225391096701442
26,16,418.463,-7302.761547,0.00202825,true,OTGP,lbfgs,lbfgs,-7297.328788744419,-5.432758255580666,220,singlets,GOOD,0.2467335847837431
39,29,3425.221,-9443.778319,0.00183197,true,OTGP,lbfgs,lbfgs,-9441.31155139778,-2.4667676022199885,221,singlets,GOOD,1.1075413221178594
23,14,116.302,-4219.923511,0.00175581,true,OTGP,lbfgs,lbfgs,-4218.002741410057,-1.92076958994312,222,singlets,GOOD,0.299742721468196
30,20,577.145,-9330.502531,0.0023817,true,OTGP,lbfgs,lbfgs,-9329.1724452813,-1.3300857187005022,223,singlets,GOOD,0.31730282965597273
38,28,723.886,-7301.813828,0.0020324,true,OTGP,lbfgs,lbfgs,-7302.388550699207,0.5747226992070864,224,singlets,GOOD,1.040519668858142
69,61,1983.582,-7270.396074,0.00372717,true,OTGP,lbfgs,lbfgs,-7260.888460029847,-9.507613970153216,225,singlets,GOOD,1.6796512546831601
36,28,1389.532,-7387.849411,0.0018441,true,OTGP,lbfgs,lbfgs,-7385.696117761475,-2.1532932385252934,226,singlets,GOOD,0.4035683585074529
21,13,57.007,-4187.261432,0.0024943,true,OTGP,lbfgs,lbfgs,-4185.1098321067575,-2.1515998932427465,227,singlets,GOOD,0.4053009781815367
31,23,193.157,-5243.585071,0.00237113,true,OTGP,lbfgs,lbfgs,-5238.956447211251,-4.628623788749792,228,singlets,GOOD,0.7554735044353675
25,16,108.745,-7217.53745,0.00411145,true,OTGP,lbfgs,lbfgs,-7215.748900931754,-1.7885490682456293,229,singlets,GOOD,0.33012052339374254
24,15,340.742,-7299.85667,0.00256806,true,OTGP,lbfgs,lbfgs,-7297.427852537484,-2.4288174625162355,230,singlets,GOOD,0.3244006795213808
55,47,5139.636,-8442.836547,0.00222653,true,OTGP,lbfgs,lbfgs,-8439.571066192828,-3.265480807172935,231,singlets,GOOD,26.021583895791387
31,23,950.666,-10386.912128,0.00380908,true,OTGP,lbfgs,lbfgs,-10385.853039208967,-1.0590887910329911,232,singlets,GOOD,4.846779250836991
22,15,123.661,-6245.075391,0.00252216,true,OTGP,lbfgs,lbfgs,-6243.414472482944,-1.660918517056416,233,singlets,GOOD,0.5245670903684883
35,25,1412.15,-7386.202686,0.00227752,true,OTGP,lbfgs,lbfgs,-7384.04891846974,-2.1537675302597563,234,singlets,GOOD,14.906026070602964
31,22,607.645,-6329.981366,0.0028137,true,OTGP,lbfgs,lbfgs,-6327.876750766423,-2.1046152335766237,235,singlets,GOOD,23.254698520275298
33,24,1133.802,-10385.010359,0.00218445,true,OTGP,lbfgs,lbfgs,-10383.549798339143,-1.4605606608565722,236,singlets,GOOD,1.005943299595411
36,26,2950.146,-9445.43864,0.00216162,true,OTGP,lbfgs,lbfgs,-9445.053173474653,-0.38546652534751047,237,singlets,GOOD,1.2372173956647523
31,23,807.357,-11349.258801,0.00242997,true,OTGP,lbfgs,lbfgs,-11346.652434964546,-2.6063660354539024,238,singlets,GOOD,0.7935618255375793
33,24,531.442,-6298.527887,0.00187574,true,OTGP,lbfgs,lbfgs,-6296.41988028567,-2.1080067143302585,239,singlets,GOOD,0.6507193057863147
34,24,128.784,-4186.243183,0.00222847,true,OTGP,lbfgs,lbfgs,-4180.622073268441,-5.6211097315581355,240,singlets,GOOD,15.017572421167001
28,21,52.397,-6160.136867,0.00344053,true,OTGP,lbfgs,lbfgs,-6156.673538865367,-3.4633281346332296,241,singlets,GOOD,1.512268145639384
,,,,,false,OTGP,,,,,242,singlets,Timeout,
48,39,2748.233,-8389.900311,0.00311597,true,OTGP,lbfgs,lbfgs,-8387.783165007371,-2.1171459926281386,243,singlets,GOOD,1.8498630462763388
32,22,1265.768,-7390.000699,0.00290084,true,OTGP,lbfgs,lbfgs,-7386.594534506277,-3.4061644937228266,244,singlets,GOOD,8.680815348321646
24,15,337.993,-7302.068296,0.00214722,true,OTGP,lbfgs,lbfgs,-7301.156932741988,-0.9113632580119884,245,singlets,GOOD,0.24823962484856077
24,15,459.691,-6330.84651,0.00197327,true,OTGP,lbfgs,lbfgs,-6328.586581526268,-2.2599284737325434,246,singlets,GOOD,0.22640962730413824
34,26,827.468,-7331.152521,0.00206424,true,OTGP,lbfgs,lbfgs,-7328.986538127932,-2.165982872067616,247,singlets,GOOD,12.993037641216665
37,29,1594.687,-10384.478916,0.0018709,true,OTGP,lbfgs,lbfgs,-10381.822962097916,-2.6559539020836382,248,singlets,GOOD,1.8559249567908112
45,35,2523.448,-10382.376036,0.00164029,true,OTGP,lbfgs,lbfgs,-10379.614078992772,-2.7619570072274655,249,singlets,GOOD,2.441645736830079
37,28,1505.832,-7386.240621,0.00244808,true,OTGP,lbfgs,lbfgs,-7384.295496591666,-1.945124408333868,250,singlets,GOOD,41.19043725855165
25,16,451.502,-6333.083399,0.00207965,true,OTGP,lbfgs,lbfgs,-6332.305507994321,-0.7778910056795212,251,singlets,GOOD,0.2360538835808096
39,31,1691.908,-10384.755114,0.00344398,true,OTGP,lbfgs,lbfgs,-10382.783167422387,-1.9719465776124707,252,singlets,GOOD,2.1397250092816615
27,17,288.849,-5276.792764,0.00160369,true,OTGP,lbfgs,lbfgs,-5275.523380651328,-1.2693833486719086,253,singlets,GOOD,0.2557898966254883
35,28,2337.349,-8444.564629,0.00235048,true,OTGP,lbfgs,lbfgs,-8441.761691427091,-2.8029375729092862,254,singlets,GOOD,0.9879170791660477
33,24,576.928,-7302.082882,0.0025445,true,OTGP,lbfgs,lbfgs,-7301.945038982077,-0.13784301792293263,255,singlets,GOOD,0.7748688123301567
35,26,1010.772,-6330.747222,0.00267779,true,OTGP,lbfgs,lbfgs,-6330.4699348822405,-0.2772871177594425,256,singlets,GOOD,3.815189842388926
24,15,429.168,-6330.846538,0.00173087,true,OTGP,lbfgs,lbfgs,-6328.621348881273,-2.2251891187270303,257,singlets,GOOD,0.22443980904545127
40,31,1270.031,-7331.268166,0.00242853,true,OTGP,lbfgs,lbfgs,-7328.24678752019,-3.021378479809755,258,singlets,GOOD,39.80973557591201
27,17,394.419,-6298.636934,0.00190434,true,OTGP,lbfgs,lbfgs,-6296.647571374532,-1.9893626254679475,259,singlets,GOOD,0.5663978134078114
31,23,513.274,-6276.25761,0.00127556,true,OTGP,lbfgs,lbfgs,-6274.81774295492,-1.4398670450800637,260,singlets,GOOD,7.116798211727498
52,42,5766.741,-9446.393457,0.0024633,true,OTGP,lbfgs,lbfgs,-9444.825469057323,-1.567987942677064,261,singlets,GOOD,1.2869760250506976
29,20,596.615,-9330.133536,0.00258074,true,OTGP,lbfgs,lbfgs,-9328.611443685708,-1.5220923142915126,262,singlets,GOOD,0.3037447560829788
40,31,1507.294,-6331.599174,0.00254386,true,OTGP,lbfgs,lbfgs,-6330.184273243542,-1.4149007564583371,263,singlets,GOOD,1.4634018096329562
28,21,361.471,-6276.87427,0.00260147,true,OTGP,lbfgs,lbfgs,-6275.812213299883,-1.0620567001169547,264,singlets,GOOD,0.5956558705034046
